name,code,price,date
שמנת להקצפה 24% 250מ"ל רמת הגולן,7290019790105,7.80,2025/07/08 11:43
פטה כבשים 20% 250גר,7290019790112,22.90,2025/07/08 11:47
שמנת להקצפה בטעם וניל 24% 250מ"ל,7290019790129,9.40,2025/07/08 11:48
משקה חלב מיוחד לקפה בטעם וניל 3% 1ליטר,7290019790167,8.50,2025/07/08 11:47
משקה חלב עם קקאו 1.5% 1ליטר,7290019790174,10.80,2025/07/08 11:47
משקה חלב בטעם בננה 1.5% 1ליטר,7290019790181,10.80,2025/07/08 11:47
משקה חלב בטעם מוקה 1.5% 1ליטר,7290019790198,10.80,2025/07/08 11:47
משקה חלב בטעם אייס קפה 1.5% 1ליטר,7290019790211,10.80,2025/07/08 11:47
שמנת להקצפה 42% 500מ"ל רמת הגולן,7290019790228,16.90,2025/07/08 11:44
חלב טבעי 4% 1ליטר רמת הגולן,7290019790259,8.40,2025/07/08 11:43
חלב טבעי 3% 1ליטר רמת הגולן,7290019790303,8.60,2025/07/08 11:43
חלומי 24% 200 גרם,7290019790310,20.90,2025/07/08 11:47
חלב מועשר נטול לקטוז 2% 1ליטר רמת הגול,7290019790358,8.80,2025/07/08 11:43
בולגרית של פעם 16% 250גר.,7290019790402,22.90,2025/06/19 17:55
פטה עיזים 16% 250גר.,7290019790808,31.90,2025/06/24 12:17
כדורי מוצרלה בייבי 19% 250גר.,7290019790853,18.50,2025/07/08 11:47
ברינזה 18% 250 גרם,7290019790952,19.90,2025/07/08 11:47
טילון בטעם טרמיסו,7290019816225,12.90,2025/02/24 14:16
מרסס לניקוי והברקה על בסיס שמן אורנים,7290019841036,15.90,2024/12/01 10:12
פרמיו דליקט בקר 375גר,7290019857136,6.90,2024/09/05 17:26
פרמיו דלידוג עוף 375גר,7290019857211,6.90,2024/09/05 17:26
פרמיו דלידוג בקר 375גר,7290019857235,6.90,2024/09/05 17:26
טראסט חול חתולים לבנדר 10ל,7290019857471,59,2025/07/03 18:56
טראסט חול חתולים ללא בישום 10ל,7290019857495,59,2025/07/03 18:56
טראסט חול חתולים מולטי קט 10ל,7290019857518,59,2025/07/03 18:56
חליטה ירושלמית 24-25 25 יח,7290019865124,19.90,2024/09/29 09:46
חליטה קרה בטעם אבטיח נענע,7290019865711,24.90,2025/03/11 01:31
ממרח צ`וקטה בטעם חלב  300ג כשל"פ,7290019870227,9.90,2025/06/26 14:23
צ`וקטה מטבעות שוקולד חלב 40ג.,7290019870333,4,2025/07/08 11:48
צוקטה פופקורן בטעם טופי ושקדים 90גר,7290019870418,7.90,2024/11/05 17:57
צוקטה פופקורן בטעם קרמל ובוטנים 90גר,7290019870425,7.90,2024/11/05 17:57
צוקטה עוגיות סנדוויץ עם קרם וינל 176ג.,7290019870463,8.30,2025/07/08 11:47
צוקטה עוגיות סנדוויץ עם קרם שוקו 176ג.,7290019870470,9.90,2025/03/23 02:00
שטיח חמוץ מתוק טעם תותי פרוטי 180ג,7290019870487,8.90,2024/07/23 01:44
שטיח חמוץ מתוק טעם תות שדה 180ג.,7290019870548,8.90,2025/03/23 01:59
ממרח צ`וקטה בטעם שוקולד בצ"ץ 900גרם,7290019870586,29.90,2025/07/03 18:56
צוקטה עוגות אישיות עשירייה כשל"פ 300ג,7290019870685,20.90,2025/01/29 14:13
מטחנה מלח פלפל 250גר.,7290019937005,15.90,2025/06/18 17:07
מלח הימלאיה מלחייה 500גרם.,7290019937104,19.90,2024/12/04 10:06
כוכבים מצופים שוק. חלב ולבן 55ג,7290019939085,6.90,2025/03/09 16:49
מיקס כדורים  שוקולד  חלב  55ג,7290019939108,6.90,2025/03/09 16:49
מיקס סוכריות גלי בציפוי שוקולד 55ג.,7290019939450,5.90,2025/01/22 16:59
מיקס פופקורן מקורמל בציפוי שוקולד 55ג.,7290019939504,5.90,2025/01/22 16:59
מיני קוקיס בטעם גבינה 600ג,7290019939788,22.90,2025/07/08 11:48
קופסא אחסון 0.48מ"ל Organaizer,7290019980117,5.90,2025/07/08 11:47
קופסא אחסון 0.8מ"ל Organaizer,7290019980124,6.90,2025/07/08 11:47
קופסא אחסון 1.18מ"ל Organaizer,7290019980131,8.90,2025/07/08 11:47
קופסא אחסון 1.60מ"ל Organaizer,7290019980148,9.90,2025/07/08 11:47
קופסא אחסון 2.37מ"ל Organaizer,7290019980155,13.90,2025/07/08 11:47
קופסא אחסון 0.7מ"ל Organaizer,7290019980162,7.90,2025/07/08 11:47
קופסא אחסון 1.11מ"ל Organaizer,7290019980179,8.90,2025/07/08 11:47
פח מצחייה 8ליטר לבן,7290019980193,17.90,2025/07/08 11:47
פח מצחייה 18ליטר לבן,7290019980216,24.90,2025/07/08 11:47
פח מצחייה 38ליטר לבן,7290019980230,29.90,2025/07/08 11:47
צ`יפס קלאסי 1.5ק"ג מחנה יהודה,7290019981367,19.90,2024/10/30 16:05
אדממה פולי סויה מוקפאים 450גר,7290019997092,9.90,2025/06/03 16:45
בית השיטה חצאי זיתים שחורים קלמנטה 275,7290019997177,14.90,2025/07/07 10:13
בית השיטה זית ירוק ענקי שלם 340ג,7290019997214,13.90,2025/07/07 10:13
גרעיני תירס מתוק 335ג בית השיטה.,7290019997245,9.90,2025/07/07 18:50
בית השיטה גרגירי חומוס במי מלח 330גרם,7290019997344,9.90,2025/07/07 10:13
בית השיטה מלפפון גדול במלח 9/11 320ג,7290019997474,8.90,2025/07/07 10:13
סירופ בטעם ענבים 1ליטר,7290020030047,9.90,2025/06/29 10:15
סירופ בטעם פטל 1ליטר,7290020030061,9.90,2025/06/29 10:15
טחינה גולמית  מסורתית אחווה 500גר,7290020030085,11.90,2025/06/19 17:55
עוגיות מזרחיות עם זעתר 400גר אחוה,7290020030184,12.90,2025/07/08 11:47
עוגיות מזרחיות בטעם שום-בצל 400גר אחוה,7290020030191,12.90,2025/07/08 11:47
עוגיות מזרחיות קלאסי 400גר אחוה,7290020030207,12.90,2025/07/08 11:47
פסטה  ריגטוני 500 גר`טעמן חדש,7290020080608,4.90,2024/11/11 01:30
מעדן פרי דובדבן ללא תוספת סוכר 284גר,7290020178084,14.90,2025/05/05 14:43
תרכיז ניקוי מבושם לשואב 1.350ל TNX,7290020188342,79.90,2024/12/27 10:59
ג`ל כביסה+מרכך 2ליטרN12  TNX,7290020188717,39.90,2025/06/23 19:58
ג`ל כביסה+מרכך 2ליטרN13  TNX,7290020188724,39.90,2025/06/23 19:58
ג`ל כביסה+מרכך 2ליטרN14  TNX,7290020188731,42.90,2025/03/30 12:35
כביסכל 2ליטר מאסק פראוורס,7290020228017,41.90,2025/03/19 19:39
שעועית אדומה מובחרת 500 מיה,7290020238306,11.90,2025/02/09 12:04
שעועית מעורבת מובחרת 500 מיה,7290020238351,11.90,2025/02/09 12:04
ריבועי בצק עלים מעודנת  800ג,7290020239181,23.90,2025/06/03 16:46
פוקצה 520ג מעדנות,7290020239334,13.90,2025/06/19 17:55
באזז קוקטיילים מוחיטו 750מ"ל,7290020329523,34.90,2025/03/30 16:38
תבלין פילדלפיה 120גר,7290022005555,12.90,2024/12/18 17:13
צלחות ענקיות מתכלות 25יח  "שווה",7290042051778,21.90,2025/06/15 11:31
צלחות גדולות מתכלות 25יח  "שווה",7290042051785,13.90,2025/06/15 11:31
צלחות קטנות מתכלות 25יח  "שווה",7290042051792,6.90,2024/01/15 17:40
מרקיות מתכלות 25יח  "שווה",7290042051815,12.90,2025/06/15 11:31
גביעי אחסון 7יח 270מ"ל  שווה,7290042051938,9.90,2025/06/15 11:30
גביעי אחסון 6יח 500מ"ל  שווה,7290042051945,9.90,2025/06/15 11:30
גביעי אחסון 5יח 1ל  שווה,7290042051952,9.90,2025/06/15 11:30
כוסות נייר גודל 12 כשל"פ,7290042051969,10.90,2023/02/08 16:37
כוסות נייר גודל 10 כשל"פ,7290042051976,9.90,2023/02/01 11:40
איגלו שלוקים כרמית 60יח,7290055090702,11.90,2024/05/20 19:49
בדין תרסיס מייבש כחול 500מ"ל,7290100240137,17.90,2024/01/15 17:24
פתית 6דגנים 250גר  בד"ץ,7290100240632,17.90,2025/07/06 14:21
פתית שיפון 300גר  בד"ץ,7290100240656,17.90,2025/07/06 14:21
נמס בכוס ועוד טעם עוף שקדי מרק 50גר,7290100245231,6.90,2025/05/27 16:31
מגבונים לניקוי כללי  בריח לימון קוויק,7290100412343,8.90,2021/08/16 03:04
מגבונים לניקוי כללי  בריח פרחי בר קווי,7290100412435,8.90,2025/05/15 17:02
מגבונים לניקוי שירוקלחת מנטה קוויק,7290100412442,8.90,2021/08/16 03:04
מגבונים לניקוי שירוקלחת לבנדר קוויק,7290100412459,8.90,2025/05/15 17:02
קוויק מטליות  לחות לניקוי וחיטוי רצפות,7290100412466,11.90,2021/08/16 03:09
דר עור קרם רגליים עור יבש  100מ"ל,7290100412817,13.90,2021/08/09 05:42
סבון נוזלי פלמוליב ספא,7290100653463,16.90,2025/06/15 11:11
ליידי ספיד סטיק ג ל ורוד,7290100653586,19.90,2024/01/15 17:21
פרי ללא סוכר תמרים וקינמון 5 יח מארז,7290100659090,16.90,2025/06/15 11:11
מנה חמה נודלס ירקות ט.סצ`ואן,7290100680667,6.70,2025/06/26 10:54
פירורית זהב 350 גרם אוסם,7290100680711,7.90,2025/06/03 19:06
אינסטנט פודינג ריבת חלב,7290100681015,5.90,2025/06/03 19:06
אפרופו מארז  3 יח.,7290100681138,12.90,2025/06/03 16:38
פסטה אסם מיני מקרוני,7290100684139,5.90,2025/07/07 10:10
מרק טעם עוף 1  ק"ג}אסם{,7290100685136,12.90,2025/06/18 17:05
אבקת מרק עוף רכיבים טבעיי,7290100685334,19.90,2025/06/03 16:39
מרק תיבול טעם רך 400 ג,7290100685341,14.90,2025/06/03 19:07
ביסלי ברביקיו  מארז שישייה.,7290100686164,12.90,2025/06/03 19:07
ביסלי גריל מארז  ( שישייה),7290100686171,12.90,2025/06/03 19:07
במבה במילוי נוגט,7290100687109,4.90,2025/06/12 17:03
מרק טעם עוף זך עדיף 400גר.,7290100689301,14.90,2025/06/03 19:07
גריסי פנינה סוגת 500ג,7290100700020,5.90,2025/07/08 11:41
קינואה 500 גרם סוגת,7290100700273,12.90,2025/05/22 13:35
עדשים שחורות 500 גר סוגת.,7290100700297,8.90,2025/07/06 14:21
אורז בסגנון בסמטי מלא 1 ק"ג,7290100700372,14.90,2025/07/06 14:20
בורגול 500 גר`סוגת,7290100700587,6.40,2024/01/22 18:28
קינואה אדומה 500גר`,7290100701300,14.90,2025/05/22 13:35
גרישה 500גר`,7290100701454,5.90,2025/07/08 11:41
קוסקוס דק 350 גר`סוגת,7290100702260,4.90,2025/07/08 11:41
קוסקוס עבה 350 גר`סוגת,7290100702277,4.90,2025/07/08 11:43
קוסקוס מלא 350גר`,7290100702284,4.90,2024/03/01 12:02
קמח תופח   1  ק"ג]סוגת[,7290100702383,7.90,2025/07/06 14:28
פתיתים אפויים אורז 500ג סוגת,7290100702611,5.90,2024/01/15 17:31
פתיתים אפויים קוסקוס  500ג סוגת,7290100702628,5.90,2025/07/06 14:55
פתיתים אפויים כוכבים  500ג,7290100702635,5.90,2025/07/06 14:28
פתיתים אפויים טבעות  500ג,7290100702642,5.90,2024/01/15 17:31
פתיתים אפויים 3צבעים  400ג,7290100702673,5.90,2024/01/15 17:31
סוכר חום בהיר צנצנת 1ק"ג מהדורה מוגבלת,7290100702741,12.90,2025/07/06 14:29
סוכר חום דמררה שקית 500ג,7290100702994,5.90,2024/01/15 17:34
עדשים שחורים בלוגה 500ג,7290100703007,6.90,2025/05/22 13:35
קמח קסם רב תכליתי 1ק"ג,7290100703533,7.90,2025/07/06 14:33
קמח כוסמין מלא ללא ניפוי 1ק"ג,7290100703670,14.90,2025/06/15 11:44
קמח תערובת קסם לחלה 1ק"ג,7290100703861,9.90,2025/07/06 14:36
סוכר חום דמררה שקית 1ק"ג,7290100703908,9.90,2025/05/22 13:35
סוכר חום כהה לאפייה בצנצנת 1קג,7290100704462,17.90,2025/07/06 14:43
קמח שמרים פיצה 1ק"ג,7290100704493,8.90,2025/07/08 11:43
אורז אדום 500גר סוגת,7290100704691,6.90,2025/07/08 11:43
אורז בסמטי מלא 5 ק"ג,7290100704721,59.90,2025/06/15 11:55
פריקה  500 גרם סוגת,7290100704745,12.90,2025/06/15 11:55
אורז ריזוטו  500גר,7290100704752,6.90,2025/07/08 11:43
שעועית השף(לבנה  ) 500 ג,7290100704837,11.90,2025/06/15 11:53
גרעיני תירס מתוק פחית וואקום 340גר,7290100704882,7.90,2025/06/15 11:51
גרעיני תירס ללא תוספת סוכר וואקום 340ג,7290100704899,7.90,2025/06/15 11:51
שעועית לבנה 500 גרם סוגת,7290100704929,11.90,2025/07/06 15:03
שימורי שעועית לבנה 400 ג,7290100704936,7.90,2025/01/20 15:06
שימורי שעועית אדומה 400 ג,7290100704950,7.90,2025/01/20 15:06
שימורי גרגרי חומוס  400 ג,7290100704974,7.90,2025/01/20 15:06
חיטה 500 גרם.,7290100705018,3.90,2025/07/08 11:48
מיקס פסק זמן 390 גרם,7290100850466,26.90,2025/07/08 11:40
שוקולד מריר 60%,7290100854266,10.90,2025/07/06 14:19
ספלנדיד מריר עם קפה,7290100857045,13.90,2025/01/08 13:17
שקית קקאו 150 גרם עלית,7290100858592,12.90,2025/01/08 13:17
קקאו 500 גרם עלית,7290100858608,27.90,2025/06/23 19:57
מאגדת זוג שוקולד מריר 60% עלית.,7290100859162,19.50,2025/01/26 14:36
סוד כדוריות לתליה באסלה לניחוח לימון,7290100921593,7.90,2024/01/15 17:31
סוד סבון אסלה מארז 1/3 לימון,7290100924457,16.90,2025/07/06 14:34
מרכך מרוכז בייבי 900מ"ל,7290100924631,13.90,2025/07/06 14:31
גלידה בליסימו וניל צרפתי 900מ"ל,7290101113935,14.90,2025/07/08 11:43
גלידה בליסימו מוקה וניל 900מ"ל,7290101113942,14.90,2025/07/08 11:43
גלידה בליסימו וניל פליק 900מ"ל,7290101113959,14.90,2025/07/08 11:43
גלידה בליסימו  פאדג`פקאן 900מ"ל,7290101113966,14.90,2025/07/08 11:43
מאגדת טילונים דרדסים,7290101114147,26.90,2025/06/19 17:55
מאגדת שלישייה גלית תות חלבי 99קלור.,7290101114369,10,2024/05/08 17:53
מאגדת שלישיה ציפוי בננה,7290101114376,10,2024/05/08 17:53
מאגדת שלישיה ציפוי שוקו,7290101114383,10,2024/05/08 17:53
מאגדת רביעייה גרניטה אייס קפוצינו,7290101114390,10,2024/05/08 17:53
מאגדת רביעייה גלי פופ פירות לימון,7290101114611,10,2025/03/16 18:52
מאגדת רביעייה גלי פופ לימון דובדבן,7290101114628,10,2025/03/16 18:52
מאגדת רביעייה גרניטה תות,7290101114635,10,2025/03/16 18:52
מאגדת סנקור שוקו וניל 4יח,7290101114727,16.90,2025/06/10 19:39
נרות מפותלים,7290101451075,4.50,2021/08/09 04:34
ליידי ספיד סטיק ללא סימן,7290101488316,20.90,2025/07/08 11:41
ליידי ספיד סטיק ללא סימן,7290101488323,20.90,2025/07/08 11:43
שמיר,7290101500513,4.90,2024/08/11 15:35
עגבניה מגי,7290101501374,12.90,2025/03/25 11:33
קפסולות אספרסו חזק עלית  מס `14 כשל"פ,7290101551027,16.90,2025/01/26 14:37
סילאן  טבעי 700ג יד מרדכי,7290101551263,20.90,2025/06/22 09:58
סילאן  טבעי לחיץ 380ג יד מרדכי,7290101551300,15.90,2024/11/25 19:37
דנונה פרו 20גר אפרסק,7290101551539,6.50,2025/06/01 12:36
מארז תפוצ`יפס קידס  *10 20 גרם,7290101551584,14.90,2025/07/06 14:38
מארז צ יטוס כאפה 1/10,7290101551638,13.90,2025/07/06 14:38
מארז צ יטוס איקס עיגול 1/10,7290101551645,13.90,2025/07/06 14:38
סיליט ספריי אקונומיקה,7290101863410,16.90,2024/12/15 17:43
קליה אוקסי ספריי 750 מ"ל( ורוד),7290101864127,18.90,2023/05/22 14:44
פיניש הברקה 800מ"ל,7290101865261,17.90,2025/06/23 19:57
פיניש הברקה לימון 800מ"ל,7290101868958,17.90,2025/06/23 19:57
פיניש ג ל 1ל  AIO,7290101869726,43.90,2024/01/15 17:34
פיניש ג ל 1ל  AIO לימון,7290101869733,43.90,2024/01/15 17:34
מילוי מבשם אוטומטי אואזיס,7290101869788,16.90,2025/07/06 14:35
מילוי מבשם אוטומטי ליל קיץ,7290101869795,16.90,2025/07/06 14:35
מילוי מבשם אוטומטי היער הקסום,7290101869917,16.90,2025/07/06 14:35
מקלות ריחניים חלום ליל קיץ,7290101869962,14.90,2025/06/23 19:57
תפוצ יפס קראנצ  מקסיקני,7290102030330,10.90,2023/08/31 15:22
אקטימל שמיניה בטעם תות בננה,7290102031276,20.90,2024/01/31 12:54
קפה נמס וניל 200 גרם,7290102032334,24.90,2025/01/08 13:18
מרידול מברשת שיניים עדין זוג,7290102060764,34.90,2025/02/02 15:02
משחת שיניים אלמקס ג`וניור,7290102062195,13.90,2024/01/15 17:29
צדר אנגלי  כתום  200ג,7290102300822,27.90,2024/01/15 17:31
גאודה עיזים 200גרם נטו,7290102302253,37.90,2025/06/09 11:17
מולר תות FROOP MULLER,7290102390427,5.90,2025/07/06 14:21
מולר קציפה אפרסק ופסיפלורה,7290102390465,5.90,2025/07/06 14:21
מולר150 מ"ל קציפת לימון,7290102390489,5.90,2025/07/06 14:21
מולר קציפה פירות יער FROOP MULLER,7290102391844,5.90,2025/07/06 14:22
חלב עיזים בקרטון 1ליטר,7290102392094,17.90,2025/06/01 12:35
מולר ביאנקו נטורל יוגורט טבעי 2.8%,7290102392728,3.90,2023/05/14 13:03
מולר מיקס יוגורט קרמי עם פצפוצי שוקלד,7290102393039,6.90,2025/07/06 14:23
מולר מיקס יוגורט קרמי עם גלילי וופל,7290102393060,6.90,2025/07/06 14:23
סימפלי פרויט תות שדה,7290102393169,5.60,2024/06/27 18:20
סימפלי פרויט אפרסק,7290102393176,5.60,2024/06/27 18:20
סימפלי פרויט פירות יער,7290102393190,5.60,2024/06/27 18:20
גבינה לבנה 5% 750 גר`*,7290102393268,17.43,2025/05/15 15:21
יוגורט עיזים בבקבוק,7290102393299,14.90,2025/07/06 14:24
גבינת חלומי בקר 200 גר`טרה,7290102393718,23.90,2025/06/01 12:36
סימפלי פרויט  קיווי,7290102393947,5.60,2024/06/27 18:20
מולר מיקס יוגורט קרמי עם קורנפלקס מצופה,7290102394081,6.90,2025/07/06 14:20
גבינה צהובה נעם 500 גרם פרוס 28%,7290102394463,32.90,2025/05/18 20:00
גבינה צהובה 28% דק דק לפתיחה חוזרת 200,7290102394821,18.90,2024/11/11 16:05
גבינה צהובה  9% 200גר דק דק לפתיחה חוז,7290102394845,18.90,2024/05/16 21:46
ממרח גבינה ושוקולד{שוקי},7290102395101,12.50,2025/06/01 12:36
מאגדת שמינייה מתיקות מעודנת 2%,7290102395217,19.90,2025/06/01 12:36
מאגדת שמינייה מולר ביאנקו נטורל 1.7%,7290102395224,19.90,2025/06/01 12:36
מאגדת שמינייה מולר ביאנקו נטורל 2.8%,7290102395231,19.90,2025/06/01 12:36
מאגדת שמינייה מולר 3% תות אפרסק,7290102395262,33.90,2025/03/30 14:23
יוגורט 3 ליטר.,7290102395347,35.90,2025/07/06 14:28
מעדן מוו וניל,7290102395446,3.30,2025/07/06 14:28
מעדן מוו שוקולד,7290102395477,3.30,2025/07/06 14:28
מאגדת מוו שמינייה מעדן שוקולד 100גר,7290102396399,15.90,2025/07/02 15:41
מאגדת מוו שמינייה מעדן וניל 100גר,7290102396405,15.90,2025/07/02 15:41
גבינה צהובה  15% 200גר נעם דק דק סגור,7290102396665,18.90,2024/11/11 16:05
גבינה צהובה  9% 360גר נעם דק דק סגור,7290102396672,30.90,2024/09/10 14:08
סימפלי פרויט תות שדה%0,7290102396719,5.60,2024/06/27 18:20
סימפלי פרויט אפרסק 0%,7290102396726,5.60,2024/06/27 18:20
מאגדת סימפלי פרויט תות ואפרסק 8יח 0%,7290102396740,33.90,2025/03/30 14:23
גבינה צהובה  22% 200גר נעם דק דק סגור,7290102397204,18.90,2024/11/11 16:05
מאגדת שמינייה מיני מוו שוקולד קצפת,7290102397310,14.40,2025/06/01 12:36
בולגרית  5% צוריאל בגביע,7290102397334,24.90,2025/06/08 13:09
מולר ביאנקו  לבן עם חמניה/אגוזי פקאן ג,7290102397464,6.90,2025/07/06 14:32
מולר מיקס ביו שקדים ובוטנים בקרמל170ג,7290102397600,6.90,2025/07/06 14:36
מולר מיקס קליק,7290102397617,6.90,2025/07/06 14:36
קוטג 5% 375ג,7290102397679,9.50,2025/03/04 17:49
מוצרלה נעם 200ג,7290102397747,21.90,2025/06/01 12:36
גבינת מותכת 100ג צוריאל,7290102397891,8.20,2025/06/01 12:36
חלב טרה קרטון 2 ליטר   מהדרין*3%*.,7290102398065,14.56,2025/07/06 14:32
חלב מועשר דל לקטוז1ליטר קרטון,7290102398331,8.90,2025/07/06 14:32
שוקו מעושר 1ל בקבוק טרה,7290102398560,12.90,2025/07/06 14:37
שוקו מעושר 250מ"ל בקבוק פקק ספורט,7290102398577,5.90,2025/06/01 12:36
משקה חלב טעם בננה  1ל בקבוק,7290102398614,12.90,2025/07/06 14:37
משקה חלב טעם מוקה  1ל בקבוק,7290102398638,12.90,2025/07/06 14:37
משקה קפוצינו 1 ליטר. טרה,7290102398669,12.90,2025/07/06 14:43
קשקבל נעם 200גרם,7290102399048,24.90,2024/05/16 21:48
מולר פרופ 3% 150 ג`,7290102399635,5.90,2025/07/06 14:44
מולר פרופ מנגו 1.5% 150 ג`,7290102399697,5.30,2025/07/06 14:42
יוגורט לבן 2% 25גר חלבון Muller Protein,7290102399796,6.30,2025/06/01 12:36
מולר אקטיב יוגורט עם תות  200ג,7290102399802,6.30,2024/01/15 17:43
אבקת להכנת עוגת פרג 560גר,7290102841127,13.90,2025/05/15 14:45
ספיד סטיק 24/7 שחור ג ל,7290103120658,20.90,2025/07/08 11:41
פלמוליב סבון נוזלי חלב משאבה 750 מ"ל,7290103124601,22.90,2024/02/07 16:02
צמרונים לתינוק,7290103128739,6.90,2022/11/27 11:50
ליידי ספיד סטיק,7290103129392,20.90,2025/07/08 11:41
ליידי ספיד סטיק,7290103129408,20.90,2025/07/08 11:41
קפה נמס ברזילאי  200גר,7290103401429,30.90,2025/07/06 14:20
יין אדום תבור הר ק.סוביניון 750מ"ל,7290103681173,39.90,2023/12/05 17:31
יין אדום תבור הר מרלו 750מ"ל,7290103681180,39.90,2023/12/05 17:31
יין אדום תבור הר שרדונה 750מ"ל,7290103681210,39.90,2023/12/05 17:31
יין אדום תבור הר לבן 750מ"ל,7290103681739,39.90,2023/12/05 17:32
טאצ`מטליות בגליל,7290103700034,18.90,2025/01/29 14:13
טאצ`מטליות רב שימושיות מארז תשיעייה,7290103700041,8.90,2024/09/08 13:50
טאץ`שקית אוכל בקרטון 150 זוג,7290103700324,12.90,2022/12/20 17:38
שקית  רב תכליתיות 250יחידות טאצ,7290103700331,12.90,2024/01/15 17:35
טאצ`כריות ענקיות שלישיה,7290103700379,9.90,2025/02/03 18:11
טאצ`כריות קרצוף שישיה,7290103700386,9.90,2025/02/03 18:11
טאצ`כריות קרצוף רביעייה,7290103700393,9.90,2025/02/03 18:11
נייר אפיה טאצ 50דפים,7290103701017,11.90,2025/02/24 14:13
טאצ`מטליות מיקרופייבר לרצפה 2יח,7290103701093,17.90,2025/05/15 16:34
טאצ`מטליות מיקרופייבר לניקוי כללי 7יח,7290103701130,17.90,2025/05/15 16:34
טאצ ניילון נצמד  150מטר,7290103701161,24.90,2025/01/29 14:13
טאצ`ספוג הפלא בלוק,7290103701178,6.90,2025/05/15 16:35
ממחטות כיס  טאצ`מארז 10 יח,7290103702212,8.90,2025/01/29 14:13
טאצ`מפות שולחן שמינייה עבות במיוחד,7290103702229,11.90,2024/08/12 17:04
טאצ` אשפתון עבה עם ידיות 25יח 75/90,7290103702243,19.90,2025/01/29 14:13
טאצ` אשפתון עבה במיוחד 35יח בגליל 90*7,7290103702304,16.90,2024/06/14 11:31
שקיות אשפתון עבה וחזק במיוחד 25יח בגליל,7290103702328,16.90,2024/06/14 11:31
נייר טואלט חתוך טאצ` מארז 4*200גר,7290103702489,17.90,2025/01/29 14:13
מגבות מטבח  לאבלי שמינייה.,7290103702663,15.90,2025/02/09 12:02
טאץ`שקית אשפה 52*65 עפ שרוך 60יח,7290103702724,19.90,2023/11/20 14:46
מפיות  טאצ `150יח`,7290103702779,7.90,2021/08/09 05:27
טאץ`שקית אשפה 90*78 עם שרוך מארז זוג,7290103703080,23.90,2025/07/06 14:35
מטליות לחות בדלי לניקוי כללי לימון טאצ.,7290103703219,21.90,2022/09/04 12:16
מטליות לחות לניקוי כללי דלי תפוח טאצ.,7290103703233,21.90,2022/01/19 15:44
מטליות לחות לרצפה,7290103703240,11.90,2024/09/08 13:41
מגבוני טואלט טאצ לחים 1/3.,7290103703370,15.90,2025/01/05 11:07
טאצ מפות עבות במיוחד 45מטר בגליל.,7290103703738,37.90,2024/08/12 17:04
טאצ מפות עבות 45מטר בגליל,7290103703745,24.90,2024/08/12 17:04
נייר טואלט 48 גליל כדור פורח,7290103704063,44.90,2025/01/21 17:03
מגבת מטבח טאצ` 6 גליל,7290103704155,12.90,2024/07/22 13:14
נייר טואלט טאצ 32 גליל,7290103704162,36.90,2025/03/19 16:10
מגבות מטבח  טאץ` 8יח,7290103704179,16.90,2024/07/22 13:14
מגבות מטבח גליל כפול  6=12   טאצ`,7290103704186,23.90,2024/07/22 13:14
נייר טואלט טאצ 48גליל,7290103704575,48.90,2025/01/26 18:34
נייר טואלט טאצ 24=48 גליל כפול,7290103704766,46.90,2025/01/21 17:03
כפפות ניטריל שחור  טאצ`מידה M,7290103705015,19.90,2023/12/10 09:25
כפפות ניטריל שחור  טאצ`מידה L,7290103705022,19.90,2024/04/07 11:00
נייר טואלט לוולי 32 גליל לבן,7290103705497,36.90,2024/02/22 18:50
טאצ`כריות קרצוף זוג מאושר לשבת,7290103705664,7.90,2023/11/05 16:24
ממחטות אף  חמישייה טאצ`.,7290103746001,14.90,2024/07/22 13:13
חומוס טחינה 400 גר`אחלה,7290104061417,10.90,2024/02/20 20:40
חומוס זעתר 400גר`,7290104061424,10.90,2024/02/20 20:40
חומוס אחלה צנובר 400גר`,7290104061431,10.90,2024/02/20 20:40
חומוס אחלה חריף 400 גר`שטראוס,7290104061448,10.90,2024/02/20 20:46
מארז סופר גמדים תות בננה שמינייה,7290104062599,19.90,2025/07/06 14:23
סלט טחינה שומשום מלא 500גר אחלה,7290104066566,15.90,2024/01/25 17:16
ספלנדיד מריר תפוז 70%,7290104067198,13.90,2025/01/08 13:18
כיף כף לבן מגדים 45 ג`,7290104067518,4.90,2025/07/06 14:50
אפרופו איטליאנו 50 גרם,7290104500572,4.90,2025/06/03 19:08
פודינג בטעם וניל צרפתי,7290104501661,4.90,2025/01/26 14:36
עוגת בראוניס שבת בטעם שוקולד ריבת חלב,7290104503184,15.90,2025/06/03 19:08
דובונים  מארז 5*20ג,7290104504228,12.90,2025/06/03 19:08
גביעי גלידה ממותקים 24 אוסם,7290104508189,13.90,2025/06/03 19:06
גביעי גלידה אמריקאים 24יח אוסם,7290104508202,13.90,2025/06/03 19:06
במבה  קלאסי 200 גרם אוסם,7290104508943,8.90,2025/06/03 19:08
מארז 8 דני וניל   כשל"פ רובין,7290104720499,17.90,2025/07/06 14:23
רצועות אחלה פלפלים קלויים  400גר,7290104721533,15.90,2024/02/20 20:40
קפה שלשות גרם85*3יח  עלית,7290104721762,22.90,2025/07/08 19:43
תפוצי פס 200 ג,7290104722530,10.90,2023/08/31 15:22
שוקולד פרה חלב במילוי קרם נוגט 100גר`,7290104724718,7.90,2025/01/08 13:17
